GENE_SYMBOL,Num_Estudios,LogFC_Medio,Consistencia_Direccional,GSE118370,GSE18842,GSE19188,GSE19804,GSE31210,GSE7670
CASKIN2,5,-1.2794765671444972,1.0,,-1.2061452124251826,-1.3955633957964406,-1.2068755580995028,-1.3207015524956578,-1.268097116905703
CASK,5,0.6300234082897294,1.0,,0.8388907565020984,0.3759090314600086,0.5197957619630564,0.4602135624131698,0.9553079291103136
HSDL2,5,-0.6677659588737479,1.0,,-0.8978847660288567,-0.8729033937556406,-0.3675682768206521,-0.439217867179174,-0.761255490584416
CASC3,5,-0.3403147828262277,1.0,,-0.1931295050818988,-0.2164200803843101,-0.3607375973447961,-0.3605230412487685,-0.5707636900713648
RP3-525N10.2,5,-1.3859187310583327,1.0,-2.9676060890740734,-0.931302681542761,-0.6895470919623852,-0.6205986354136304,-1.7205391572988145,
KIF17,5,-1.0169365341002043,1.0,,-0.594310847188269,-0.4518707521899794,-0.6617287407956001,-1.6560123521546748,-1.7207599781724987
RP3-406P24.1,5,0.6968727482332333,1.0,,0.8638288723528484,0.6451588293539272,0.3669825383272442,0.506530711734765,1.1018627893973818
CDC20,5,2.65938809332641,1.0,,4.114456128123408,3.4770384567142987,1.7773485300861482,1.582251963118682,2.3458453885895114
KCNJ8,5,-1.2690951230663725,1.0,,-1.2066725138142609,-1.0466443902690448,-1.2761688044678143,-1.464500131687279,-1.3514897750934631
KCNK1,5,0.804634672677191,1.0,,0.7380010313835861,0.3514166715676416,0.5810863453705135,1.2054514081355254,1.147217906928688
TP53BP2,5,-0.35865486058612794,1.0,,-0.2680723157599747,-0.384888060603095,-0.3964773355840769,-0.1402367392602652,-0.6035998517232279
CA4,5,-3.5052753200419007,1.0,,-3.5438648518189755,-3.3004704902329545,-3.2002481213863323,-3.66170396064381,-3.820089176127433
IARS,5,0.6208251138203286,1.0,,0.8806457953918212,0.6797416108278675,0.4057501853779435,0.2918832091364045,0.8461047683676064
KIF15,5,1.5717925588578048,1.0,,2.158919213525566,2.2315393958604623,1.0271607690741549,1.0590880969768035,1.382255318852037
KIF1C,5,-0.9220621992685049,1.0,,-0.6868234762329042,-0.7641809896660958,-0.6378930025598821,-0.596617298516442,-1.9247962293672003
KANK4,5,-1.2137595487462005,1.0,-1.5766031508621934,-1.0764638128119506,-0.7733653656462669,-0.9976928891058714,-1.6446725253047203,
STK39,5,1.1470824506248518,1.0,,0.8620477454777529,0.8623812508229814,1.3571593786866156,0.9551915903411868,1.6986322877957214
KAT2B,5,-1.0849229688263724,1.0,,-1.630378903989027,-1.36629914619332,-0.8642050312686518,-0.6451652283234903,-0.9185665343573728
RP5-882O7.1,5,0.21128552738726566,1.0,,0.2456221617730136,0.1261610504626736,0.1090244638425925,0.0895303607230637,0.486089600134985
CAT,5,-1.0004110340156342,1.0,,-1.1906535956602875,-1.1362283478696522,-0.6770909503374618,-0.822474053630625,-1.175608222580145
KAZN,5,-0.850635500881792,1.0,,-0.5157848039318473,-0.7442308290901319,-0.4462445631764637,-0.8365707338992898,-1.7103465743112265
TPPP3,5,-2.2199299099554053,1.0,,-2.6497842281968502,-2.4551693494751885,-1.3271647249801113,-1.9489264458742372,-2.718604801250639
CASQ2,5,-1.4733450455675763,1.0,,-1.352255337214129,-1.6059161304881422,-0.8082525486616836,-2.012752734343656,-1.5875484771302704
CASP6,5,0.48624308676254274,1.0,,0.2807458672270311,0.3447530812798575,0.616978252717284,0.4897553427061059,0.6989828898824353
KCNA5,5,-1.0017531693879693,1.0,-1.386749352321428,-0.7204506772703825,-1.0194768404976564,-0.7352284069394814,-1.1468605699108982,
KIF20A,5,2.276070282073939,1.0,,2.844723683458315,2.476962843865821,1.671734416352015,1.4829555711987572,2.9039748954947875
KCNN4,5,1.4817141061098362,1.0,,0.7343509154833896,0.8285353993675574,1.3499912693231595,1.8966554327962273,2.599037513578848
SACM1L,5,-0.6990256393495355,1.0,,-0.950654092914922,-0.8381706885994289,-0.450533812821968,-0.5554008029401416,-0.7003687994712173
KCNAB1,5,-0.7045771492642814,1.0,,-0.6526000310921916,-0.4940447411339033,-0.3812172591711844,-1.1984522266465332,-0.7965714882775945
CBFA2T3,5,-1.222722802966871,1.0,,-1.08662208758916,-1.0748394867493565,-1.1721290642012816,-1.3443939699718044,-1.4356294063227528
CDH3,5,2.6494063653961066,1.0,,3.1466329213030724,1.793924502299995,1.9590942139179672,2.477025159126404,3.870355030333096
CAV2,5,-1.751887614030479,1.0,,-1.6629950470103123,-1.5972570333204152,-1.4906614092925103,-1.7762796608052636,-2.232244919723895
KIF26B,5,1.4843351715705995,1.0,2.3702304057523156,1.0419029112099096,1.1074232186501165,0.8494847001719839,2.0526346220686715,
TTC28,5,-0.8506051990600824,1.0,,-0.4445501049420377,-0.8315758954440791,-0.7394151671077163,-1.058976235195253,-1.178508592611326
KCNT2,5,-1.6867023403455437,1.0,-1.4396397219356265,-1.6616254891650204,-1.9485433330293929,-1.4474043779758068,-1.9362987796218727,
CALM1,5,-0.27913079108861827,1.0,,-0.403007474019617,-0.3283305042630505,-0.2194638258805437,-0.2434529926077502,-0.2013991586721299
CAMP,5,-1.2565059773684004,1.0,,-0.6541053433355204,-0.6054753746399724,-0.774718565700093,-1.6405227337148158,-2.6077078694516
CDH19,5,-1.468897350781714,1.0,,-0.5198146287941499,-0.7246065090862994,-0.8769656654713422,-2.446898749096679,-2.7762012014600996
KDM5B,5,0.6785038647067141,1.0,,0.8370889281249658,0.6435008531531538,0.4400522534340814,0.7942782334083454,0.6775990554130242
SAP18,5,-0.6452540787638437,1.0,,-0.961984949774628,-0.8223260248660493,-0.5233769679961728,-0.3055356764082741,-0.6130467747740944
CAMK2N1,5,-1.575556334507867,1.0,,-1.7090201887927223,-1.4375242576294345,-1.1542727058335958,-1.3654649137954848,-2.211499606488097
KIAA0040,5,-1.1308047829219199,1.0,,-1.2091299824242814,-1.2255289361147772,-0.9680555466405548,-0.9470384820751914,-1.3042709673547943
KIAA0101,5,1.81151453446039,1.0,,2.4287488696773183,2.0673418662862564,1.317349320127258,1.8748015821488264,1.3693310340622895
HSPA4,5,0.4900515418214221,1.0,,0.6865397787442333,0.3181414963443673,0.3342905366211957,0.2790333297441041,0.8322525676532102
CALHM2,5,-0.7737138980826405,1.0,,-1.0322676199258165,-0.7873709542830285,-0.5086867693087456,-0.914706024396324,-0.6255381224992878
KCTD12,5,-0.987165948991392,1.0,,-1.5600841492378343,-0.9175741839133508,-0.8467249085935684,-0.800076372392569,-0.8113701308196379
CDCA3,5,1.6948008603715485,1.0,,2.4334806028066964,2.1940252315973936,0.9114023507545896,1.3161605526300928,1.6189355640689709
HSPB8,5,-1.3987948555756744,1.0,,-1.5955865958728266,-1.5650345759704452,-1.0561036829591366,-1.1667973435979526,-1.6104520794780104
KIAA0408,5,-0.9908692899924469,1.0,,-0.2543747183086342,-0.1896794839233499,-0.4014422967889519,-1.4341344901901616,-2.674715460751137
HSPB2,5,-1.4801793748715668,1.0,,-1.278800075552855,-0.9571276581479288,-0.8637948724966069,-1.5325042844473522,-2.7686699837130915
CDH1,5,0.986772219951594,1.0,,1.381494093607632,0.4912226220339813,0.8414717966847576,0.8511189205086342,1.3685536669229652
HSPB1,5,0.8139481645045192,1.0,,0.9586064486080446,0.6932827493677565,0.6529972162295472,0.6981285141254752,1.066725894191773
KIAA1024,5,0.8154020819739841,1.0,,0.2790358425997308,0.2586221108277548,0.2875861428800208,1.2611657405908998,1.990600572971514
TPBG,5,1.1663339253676126,1.0,,1.25582407054557,0.8530833507141496,0.8954870315132268,1.1265306792146976,1.700744494850419
CACNB2,5,-0.45286778629335844,1.0,,-0.1621352563107905,-0.151971453939214,-0.2370400976133879,-0.7994028554589736,-0.9137892681444262
KDELR3,5,1.4249705533075563,1.0,,1.4888662614251285,1.021787300223375,1.277168667228592,1.6753288357615954,1.6617017018990907
ICAM2,5,-1.5030488078704665,1.0,,-2.121823002885481,-1.43031749351894,-1.3433942928853106,-1.3019138521159288,-1.3177953979466714
TPD52,5,0.7753551057664325,1.0,,0.9554664631349564,0.9764741115998392,0.386714413684377,0.6410723335653099,0.9170482068476796
KCTD16,5,-1.1104594369614698,1.0,-3.195870489814814,-0.1390784905518716,-0.2502276097238192,-0.3142795917798313,-1.6528410029370129,
HSPA9,5,0.29595336904585345,1.0,,0.1862616156946694,0.1537751707642616,0.2010806455635858,0.2991382269906673,0.6395111862160832
TSPAN2,5,-0.7164714812615142,1.0,-1.100985182328043,-0.5855638432492141,-0.5311594341832137,-0.5382674490488482,-0.826381497498252,
HYOU1,5,0.7856893613082148,1.0,,0.9673000613494018,0.6542016707704539,0.7236420543605124,0.6620303900556923,0.9212726300050136
TSPAN4,5,-0.8510146945346196,1.0,,-1.6293788640485625,-1.1331074628340374,-0.4666384632975617,-0.5099058371549994,-0.5160428453379371
TSPAN5,5,1.0607215639133092,1.0,,1.2825979486422048,0.9716755564204288,0.586225404318454,0.8955130845811361,1.5675958256043223
HYLS1,5,0.7995570728076696,1.0,0.5994734087500007,1.0882202324432253,0.9681327501075494,0.6511344844497904,0.6908244882877828,
KIF11,5,1.9355199179486398,1.0,,3.0081076494011327,2.4197846311219156,1.4696880097778855,1.2185850070447095,1.5614342923975553
CAPN1,5,0.40629563277460157,1.0,,0.2919182920695684,0.3878954027898744,0.2665126470591836,0.2770869125420425,0.8080649094123391
CACNA2D2,5,-2.3264782222053073,1.0,,-3.406511571404039,-3.00351419909982,-1.401089071087144,-1.758247118469466,-2.0630291509660665
TSPAN6,5,1.226687828277713,1.0,,1.6214745292360009,1.0146807231191346,1.119044626337537,1.109051461503853,1.2691878011920394
TSPAN7,5,-1.9598662879662967,1.0,,-2.024089447619856,-1.877101494299364,-1.950431599065265,-2.1055841770218926,-1.8421247218251064
CDC42EP2,5,-1.037111866950528,1.0,,-0.8491019173947931,-0.6297447709397672,-0.688598868237265,-1.742872243712939,-1.2752415344678756
TTC3,5,0.4287814574060569,1.0,,0.2714807320079,0.3942933691329938,0.43816872555694,0.4656107720323295,0.5743536883001212
CANT1,5,0.6415600440703046,1.0,,0.5895565008136652,0.5085575741058401,0.5391594325661977,0.8179665530148501,0.7525601598509706
HSP90B1,5,0.5449101386395481,1.0,,0.7710620417616898,0.7383156481856017,0.3906484256812721,0.3046268357048962,0.5198977418642805
KDELR2,5,0.902128528323806,1.0,,0.9049626681713008,0.7273780989036506,0.8435964894341499,0.8117622826853097,1.222943102424619
KANK2,5,-0.7639154120410886,1.0,,-0.603360549037955,-0.522161277618687,-0.3732832686362766,-0.9993052476138776,-1.3214667172986465
IGLJ3,5,1.3037426115943833,1.0,,0.8416904278616437,1.444499329167119,0.7917420792894223,1.099850358556249,2.340930863097483
KAL1,5,-1.6151882263539048,1.0,,-1.292695231135473,-1.1787352923166643,-1.2110220662671614,-1.67357461799336,-2.719913924056865
IGHG1,5,0.79618743562473,1.0,,0.5537049105184666,0.7023339724988686,0.4246625114097702,0.3948177768142002,1.9054180068823443
CCDC92,5,-0.5687213578114082,1.0,,-0.9170186315752424,-0.7725393846256696,-0.2938379247888072,-0.1735208734082345,-0.6866899746590871
IGKC,5,1.0459831106492268,1.0,,0.4477672598343805,0.8682356323763314,0.5226151290076615,0.9270306239840592,2.464266908043701
ILF2,5,0.8390391133791726,1.0,,0.9819709352006836,0.987394901618976,0.640948061282467,0.6400344022250692,0.9448472665686668
IGK,5,0.9285515418256244,1.0,,0.6422916570388235,1.150342087320715,0.7481420491715767,0.4329407811207577,1.6690411344762488
CCDC86,5,0.60504975626474,1.0,,1.024264561378395,0.9263150791125268,0.3394131582747572,0.2629964153438742,0.4722595672141469
CCDC85B,5,-0.4087303332717546,1.0,,-0.1531093805341665,-0.1205964011248729,-0.1914453015314441,-0.6556924481551478,-0.922808135013142
CD19,5,0.9793302111989725,1.0,,0.5167040055131054,0.8839391005170442,0.4878303555194252,1.9339847553032157,1.0741928391420723
CCDC68,5,-1.4898871919194385,1.0,,-1.5494485910868256,-1.976089056962412,-1.2443848574620713,-1.3864440677560663,-1.293069386329818
RUFY2,5,-0.47384152123652,1.0,,-0.2654602044750294,-0.3167233852400742,-0.2034319025772362,-0.6702248348618234,-0.9133672790284368
TRAK2,5,-0.6545015267813354,1.0,,-0.9095055421777536,-0.7691589511253598,-0.4563568869383321,-0.4150702537650339,-0.722415999900198
INPP1,5,-0.8592628782466477,1.0,,-0.916420250525186,-0.828414368392876,-0.8101353580095214,-0.8528337617228541,-0.8885106525828004
JUND,5,-0.7244703779741689,1.0,,-0.9979840138109042,-0.6526317243465078,-0.7209523169319656,-0.3993730600745611,-0.8514107747069062
CCDC64,5,0.8068638562178847,1.0,1.7111826775347223,0.5177528563985314,0.6788544340274192,0.3107990832792957,0.8157302298494553,
INPP5A,5,-0.941392533547637,1.0,,-0.5550330035884947,-0.6634259313568247,-0.8674991281209516,-1.0840327690685445,-1.536971835603369
INPP5K,5,-0.6758867820840333,1.0,,-0.7123987496660789,-0.5880944561375898,-0.509795570390569,-0.5856433225576456,-0.9835018116682832
CCDC50,5,-1.012074231223893,1.0,-1.3638319865740751,-1.0670705157217473,-0.6865582427024907,-1.0130619096444669,-0.9298485014766856,
INTS8,5,0.6546623938206195,1.0,,0.7330553592712157,0.9178848688930168,0.480882937690847,0.4979453254612433,0.6435434777867748
IP6K1,5,-0.42766673221582446,1.0,,-0.4355290999987851,-0.3938009199462573,-0.2042413928874626,-0.3250220881495682,-0.7797401600970488
CA2,5,-1.6519247612300347,1.0,-2.1180198640200603,-2.061030219677773,-1.7656595504698114,-1.1175357576932985,-1.197378414289231,
IGHA1,5,0.9475977991344351,1.0,1.3692321094018434,0.8853767639107577,1.0006125626842874,0.6124541214395789,0.8703134382357085,
CD24,5,1.7949465914009886,1.0,,1.7470404537044502,1.5306771258407124,1.6246883293667391,1.8755733484457036,2.1967536996473367
RPS2,5,0.27854004592988846,1.0,,0.3300680198146608,0.29118274482272,0.1647252363778495,0.1267882261788813,0.4799360024553305
RRAS,5,-1.3137825478269027,1.0,,-1.5486410461989235,-1.1760790036336382,-1.128559980892275,-0.879023265502866,-1.836609442906811
CCK,5,-1.0058773915128254,1.0,,-0.4350268008712392,-0.2780634774677246,-0.5630149497121115,-1.5356721509302984,-2.2176095785827536
IL3RA,5,-1.3731037295813922,1.0,,-1.210644497430151,-1.0463519579270124,-0.6177368883538588,-1.560980957435958,-2.4298043467599806
CCL14,5,-2.1530073379578307,1.0,,-3.4161393962765043,-2.005897251582793,-1.9586324627783809,-1.7753847206274962,-1.60898285852398
IGLC1,5,0.9141610840270349,1.0,,0.4921162777736469,0.9392790325586624,0.6228350924509609,0.4244334815171111,2.0921415358347932
IGLV1-44,5,1.3585508438751153,1.0,,0.7847858736138233,1.0392571329686882,0.7617025290885984,0.7398266107464924,3.467182072957973
IGSF10,5,-2.886219017082425,1.0,-3.81432893250937,-2.3534923535993952,-2.8239467573497072,-2.3822300131007115,-3.05709702885294,
CCT8,5,0.25615214953358445,1.0,,0.1614338344602188,0.2171135001463497,0.1694071697704533,0.2390955404672095,0.4937107028236909
CCZ1,5,0.4848862329098404,1.0,,0.377964937286273,0.3355236027935628,0.3307984198314955,0.3717919162746295,1.0083522883632412
IGKV1OR2-108,5,1.5643826758415433,1.0,,0.8425934603719867,1.4196154725084278,0.9314432371360208,1.3186757003630056,3.3095855088282766
IGKV1-37,5,1.5174917446101035,1.0,,0.7663528353465754,1.598464902001319,1.0451925901690178,0.8312984378580914,3.3461499576755145
RTKN2,5,-2.3413397362698847,1.0,-3.2772006195293217,-1.2568537346971709,-1.7649974101177923,-1.9533495403488896,-3.454297376656249,
IL11RA,5,-0.597908239805588,1.0,,-0.6205661988998292,-0.4912127503817315,-0.3777717085037242,-0.6387126930783253,-0.8612778481643302
CCNE1,5,1.0636268146447256,1.0,,0.7732948704977609,1.077738931641036,0.5357447095004764,1.0815269008856123,1.8498286606987424
IL18R1,5,-1.469000461625498,1.0,,-1.199796838674926,-1.5477958673770669,-1.499446507668699,-1.4725473045337774,-1.6254157898730206
IL18RAP,5,-1.291584289742425,1.0,,-1.5821604445295012,-1.342065598183272,-1.1532315289013573,-1.1452684631774952,-1.2351954139204988
TRAP1,5,0.590766722921197,1.0,,0.5795190566250472,0.460259762540441,0.3437121693019636,0.7053057898522006,0.8650368362863325
CD160,5,-1.0170159467369662,1.0,,-0.4230324973676276,-0.680115719864786,-1.0443604135126288,-1.264262889087111,-1.6733082138526774
CCNB1,5,2.1500076440129265,1.0,,3.1632260342546665,2.9087758732300086,1.6733100858449692,1.5103608389300378,1.494365387804951
IGKV1-17,5,1.5741414715273194,1.0,,0.9910443730976812,1.7359932579595567,0.9908610127427444,1.0292921344918593,3.1235165793447557
RS1,5,-0.7648503359592332,1.0,,-0.3430492401230167,-0.2873217331655577,-0.5578980802255842,-1.207560553814786,-1.428422072467222
CCM2L,5,-1.5383501652187814,1.0,-2.9872791666732805,-1.2185859961205718,-0.8851579085978876,-0.8346209752456106,-1.766106779456556,
IL1RL1,5,-1.6782737008800184,1.0,,-1.311889092499853,-1.557816154100896,-1.475847822087216,-1.6629034347820948,-2.382912000930033
RRM2,5,2.6524498157273544,1.0,,3.978005857324887,3.324541610366333,1.8997190765034384,1.96949511958454,2.0904874148575754
TRIM2,5,0.8739459948988468,1.0,,1.0146953321107777,0.5191286605111223,0.8972509808580895,0.9628428361349162,0.9758121648793284
IPO4,5,0.5387262508908656,1.0,,0.8401721483162179,0.460956810520215,0.5214735309679774,0.3180048753486204,0.5530238893012971
CD244,5,-0.553886375146168,1.0,,-0.2709014160462377,-0.2548444955929748,-0.3399028550118723,-0.5803300116417871,-1.3234530974379677
RPS18,5,0.15221703259196753,1.0,,0.1285348510568837,0.1556425935447574,0.0947797567592569,0.0828000651610221,0.2993278964379176
TRMT2A,5,0.5656838424416194,1.0,,0.4121858871239112,0.3377429974595665,0.2616214669722234,0.3643615813456193,1.4525072793067766
ITIH5,5,-1.6950141064366508,1.0,,-1.6186895250004314,-2.01418282811194,-1.336438447154661,-1.8050503815385568,-1.7007093503776654
ITM2B,5,-0.4449584854169819,1.0,,-0.4746986489310973,-0.4830263483374336,-0.2722072296515687,-0.271508697008997,-0.7233515031558131
TROAP,5,0.9053563273694115,1.0,,1.5168770945502432,1.5299289402939378,0.4890741910608236,0.4350665067254162,0.5558349042166366
ITPR1,5,-0.8760145808369945,1.0,,-0.6919994681364408,-0.9905168739712242,-0.6072538750807013,-0.7575176361014737,-1.3327850508951329
RPGR,5,-1.1134880635448665,1.0,,-1.3022098291314377,-1.1100561504820092,-0.933982428042844,-1.067968074745265,-1.1532238353227768
S100A8,5,-1.4790623916553725,1.0,,-1.084825122947457,-1.054536550980431,-1.59019201495593,-1.921943337959057,-1.743814931433988
JADE1,5,-0.8737972079325168,1.0,,-1.0665431552128943,-0.569964417191217,-0.7069496522664522,-0.8357138640797661,-1.189814950912254
IFFO1,5,-0.6884189013311637,1.0,-0.9010877110615104,-1.105720101446388,-0.664548757136472,-0.3173133858522119,-0.4534245511592356,
CCBE1,5,-2.0348262564979636,1.0,-2.454866986342594,-1.644137884917516,-1.551025491813551,-1.9266114788480673,-2.597489440568088,
RPA3,5,0.9591330270200202,1.0,,0.8359031034732514,0.9987591062165292,0.692490217103293,0.8173498124180831,1.451162895888945
S1PR4,5,-0.81577553080517,1.0,,-0.8921527044084359,-0.5933682505407685,-0.4079257264667637,-0.6689054136773933,-1.5165255589324884
CCT6A,5,0.7385904025177996,1.0,,0.9099873288424812,0.8485555032817,0.7137561937197976,0.3311096452087447,0.8895433415362746
ID3,5,-1.1212882514392766,1.0,,-1.172145197507028,-0.6630025914388462,-1.0863022315194293,-1.4639285927952308,-1.2210626439358483
JAM3,5,-0.6952618012564287,1.0,,-0.4209517446760245,-0.3024867472314033,-0.7897959833524011,-0.9245100767961264,-1.0385644542261885
ID2,5,-1.0492006302345789,1.0,,-1.8402327511227172,-0.8069240160770309,-0.8135023037122124,-1.0293525237465175,-0.7559915565144166
TRPV2,5,-0.9172431455468445,1.0,,-1.0501093715687857,-0.9136513587790288,-0.7327821129377439,-0.9862909234931472,-0.9033819609555174
CBX7,5,-1.2798458015368819,1.0,,-1.6810845342979688,-1.4590388896410436,-1.083587126770416,-0.8281315611278508,-1.34738689584713
CBX3,5,0.5039819949838936,1.0,,0.2977837689773803,0.6522162676511868,0.4635255491418588,0.2981264345121541,0.808257954636888
CBX1,5,0.635686883183624,1.0,,1.0541494858749785,0.9590746680718312,0.4422281297700827,0.2561937438139523,0.4667883883872754
CBR3,5,0.8001740266586903,1.0,1.7164679989021163,0.8892530839888417,0.5040439134208049,0.3487960300042312,0.5423091069774575,
