sampleId,subtipo,subtipo_txt,score_simple,score_lasso
TCGA-22-5473-01,1,LUSC,15.186951787320002,1.482878366235857
TCGA-22-5474-01,1,LUSC,5.2909389285381545,0.5442920037324575
TCGA-22-5477-01,1,LUSC,3.4247156000223162,0.7623328000414447
TCGA-22-5478-01,1,LUSC,-3.7621584111266446,-0.4128952833958952
TCGA-22-5480-01,1,LUSC,-3.011288143963963,1.4942731591753875
TCGA-22-5482-01,1,LUSC,19.20187581526283,1.7449703196119433
TCGA-22-5485-01,1,LUSC,7.012036937515775,1.143028805255182
TCGA-22-5489-01,1,LUSC,-0.07126291572915533,1.0920343496634264
TCGA-22-5491-01,1,LUSC,21.38858360282477,3.510008298126605
TCGA-22-5492-01,1,LUSC,6.316542939654884,0.5932743647895509
TCGA-33-4532-01,1,LUSC,12.747621463847775,1.9340576582666686
TCGA-33-4533-01,1,LUSC,-10.273590439938111,-2.7718497992126787
TCGA-33-4538-01,1,LUSC,17.28406442076134,2.2492359771623542
TCGA-33-4547-01,1,LUSC,8.219842731916355,1.001867910119037
TCGA-33-4566-01,1,LUSC,-11.432444443713038,-4.801154881848819
TCGA-33-4582-01,1,LUSC,5.9153413126156655,2.4166989294338013
TCGA-33-4583-01,1,LUSC,14.37375098517946,0.045695207185367126
TCGA-33-4586-01,1,LUSC,15.862676555152035,2.256370630601518
TCGA-33-6737-01,1,LUSC,-20.755121934228953,-4.4773113689525275
TCGA-34-2596-01,1,LUSC,10.020562796439423,2.031665566448038
TCGA-34-2600-01,1,LUSC,15.234595580807522,2.527966386880667
TCGA-34-2608-01,1,LUSC,10.588982617316859,1.6287276214019346
TCGA-34-5231-01,1,LUSC,8.03909712382581,0.5261858671422337
TCGA-34-5232-01,1,LUSC,18.924905855468918,2.917258393622933
TCGA-34-5234-01,1,LUSC,1.7110742282928704,-0.06617445952630807
TCGA-34-5236-01,1,LUSC,10.054065912095284,1.4060646894296192
TCGA-34-5239-01,1,LUSC,4.038604622037519,1.0221916885383682
TCGA-34-5240-01,1,LUSC,5.067500224375444,0.7936840011015667
TCGA-34-5241-01,1,LUSC,9.654223824123997,1.874192877273947
TCGA-34-5927-01,1,LUSC,-0.2592786178991875,-0.031115467940163066
TCGA-34-5928-01,1,LUSC,2.7244344992301572,-0.1972850533954359
TCGA-34-5929-01,1,LUSC,7.22327859476998,1.6362586823517755
TCGA-37-3783-01,1,LUSC,12.681194680930961,0.2731039311228296
TCGA-37-3789-01,1,LUSC,14.754325303644288,0.8273847025200389
TCGA-37-4133-01,1,LUSC,-6.5058703231319805,-0.6702449125757131
TCGA-37-4135-01,1,LUSC,-22.24501628310837,-4.455567124762162
TCGA-37-4141-01,1,LUSC,-29.453639448111893,-5.3466678324932735
TCGA-37-5819-01,1,LUSC,-29.65036229928222,-5.243498335831705
TCGA-39-5016-01,1,LUSC,10.68253403246399,1.6688175247263362
TCGA-39-5019-01,1,LUSC,12.818955931951217,2.079981467798458
TCGA-39-5021-01,1,LUSC,-4.254282786029348,-0.6892943956009603
TCGA-39-5022-01,1,LUSC,-2.7389652928156467,-0.7778756411258818
